,country,pca1,pca2,pca3,pca4,pca5,cluster
26,Burundi,2.9139175484989552,-1.6143025168515315,1.5541879348586074,0.23906794605759882,-0.5294002963501918,Need help
27,Cambodia,0.5417902059691639,0.48402722508949153,-0.22184214735691468,-0.8109808510688431,0.13401209001777925,Could need help
28,Cameroon,2.894204700942572,0.38805099897925044,0.20262687596912282,0.337969871678801,0.14793978774018238,Need help
29,Canada,-2.035606577636419,-1.506438813342287,0.6162389859070758,0.6710513223964787,0.04280462575569037,Dont need help
30,Cape Verde,0.12076516809160412,0.3172258677977686,-1.2046629283724775,-0.12361485347606668,-0.13181864279893057,Could need help
31,Central African Rep.,4.1930120374187645,0.691037622952568,0.2678782928564928,0.5535041788088312,1.0137067620706068,Need help
32,Chad,3.8270694115765145,1.1201495040156197,0.8996505379268054,0.43792374261471995,-0.360989902199689,Need help
33,Chile,-1.2595789400837543,-0.628475142201622,-0.35349841104216195,-0.06675293752245026,-0.1835932160903852,Could need help
34,China,-0.5369173553474013,-0.1828460447992719,-1.332235790794111,-0.109812509253239,0.25602442007151394,Could need help
35,Colombia,-0.5157464743247748,-1.0496880400619453,-0.8277807250564843,0.08980555177700772,-0.00906020727650793,Could need help
36,Comoros,2.164705945445402,0.21796950332342724,-0.475172541209575,0.46546035326192586,-0.34353306301256664,Need help
37,Dem. Rep. Congo,3.1465315146711874,0.18080888267065673,1.451079359089177,-0.043897649485420395,-0.6526169663653137,Need help
38,Congo,1.5447866792045666,2.353696162963811,0.2577536894804331,-0.7833819530952562,-0.4602143195235818,Need help
39,Costa Rica,-1.2635602572911886,-1.5952917401477014,0.11607754553266779,-0.39426543947491677,-0.3670563701792165,Could need help
40,Côte d'Ivoire,2.7352804651705482,1.0148712183363864,0.7968432704165422,-0.2320380971845104,0.017306206158959715,Need help
41,Croatia,-1.2503799171766683,-0.5709594017620149,-0.4091901310277994,-0.13859911190543597,0.1572409965684178,Could need help
42,Cyprus,-1.8562214866311195,0.29553179776575844,-0.4461715180191587,0.2899728816473665,0.0938521948937271,Dont need help
43,Czechia,-1.833325798535217,0.11045561083460828,0.22049037529295973,-0.40734898573594674,0.04863183914199186,Dont need help
44,Denmark,-2.1742861153863147,-0.9774346009175576,1.1438163121258207,0.36005102397239125,-0.022238000981776734,Dont need help
45,Dominican Rep.,-0.03660911186750797,-0.41496894311341487,-0.7624883054568667,0.1806514972292711,-0.10537608397504235,Could need help
46,Ecuador,-0.35977502795881694,-0.8574670316580648,-0.3855330503059829,-0.10801005821377577,-0.3881598176019892,Could need help
47,Egypt,0.43440271083766374,0.02961938548340919,-1.0173572929146821,0.2894320049498209,-0.13547354394898056,Could need help
48,El Salvador,-0.29902136224076153,-0.6164772650046639,-0.7735486904091037,-0.21562044419835247,-0.06657011389576431,Could need help
49,Eq. Guinea,1.4671008753622203,2.338721782450386,1.7362983649028918,0.3602606559629835,-0.04301393782420304,Need help
50,Eritrea,2.15861221751005,0.38188996089660565,-1.2866295638479124,0.632710441313082,-0.09501450073190298,Need help
51,Estonia,-1.550591214075142,0.7758255483171284,-0.09798848480591006,-0.6615244487826984,-0.04027259678632375,Dont need help
52,Fiji,0.16576505271312778,0.7730778597305908,-0.42385172057777426,-0.7606146237028707,0.23073488449424842,Could need help
53,Finland,-1.8819917659492784,-0.6520473465536568,0.26089033929742167,0.6183665429325377,-0.03358161098929607,Dont need help
54,France,-1.8561631993089365,-1.7386066587783569,0.6994003741750524,0.5970180878565258,-0.20497587122485278,Dont need help
55,Gabon,1.1384321528781567,1.48879929914163,0.03680543988262038,-0.01711046824331799,0.035164877681326916,Need help
56,Gambia,2.25374356774323,0.12432760697698263,0.057247005879965826,0.37736647126992906,-0.8630983818569051,Need help
57,Georgia,-0.6007246933655771,-1.3080401114878126,0.04527806435042359,-0.7203376618036793,0.0989453552799321,Could need help
58,Germany,-2.206887701389361,-1.301432178903362,0.8753184972497141,0.3020803533733096,0.16195589888540315,Dont need help
59,Ghana,1.847156334661378,0.3066468608755716,-0.16090493227104097,0.022752295937313555,0.015969204091321867,Need help
60,Greece,-1.6738614390049964,-1.549016422102034,-0.009882358594257592,0.3785277815802219,0.06225983395316434,Dont need help
61,Grenada,-0.20740776066639602,-0.34369705416792584,-0.9673706506488501,0.0042901737572685885,0.18415322263934675,Could need help
62,Guatemala,0.4403096885246648,-0.4641857732891511,-0.4287041518481987,-0.010766416570476035,-0.3281147978863393,Could need help
63,Guinea,2.897715170818682,0.6176921064134572,0.29539894687644613,0.18545259712554452,-0.059167391332792474,Need help
64,Guinea-Bissau,2.981358768894707,-0.6517877919865428,0.9173077251076552,0.1811006666375568,0.31001753253789976,Need help
65,Guyana,0.3894503736153179,0.5114424859687097,-0.34798890144187733,-0.6800659392407643,0.30538823105360396,Could need help
66,Haiti,5.005704499186954,0.22467807086563704,1.473351494810183,-0.09211599837936776,3.2273240006808632,Need help
